trip_id,vehicle_id,driver_id,driver_name,trip_date,trip_month,trip_quarter,route_name,route_category,distance_km,fuel_consumed_l,fuel_efficiency_kml,fuel_cost_inr,road_difficulty,difficulty_tier,traffic_level,weather,delay_minutes,delivery_status,expected_duration_h,actual_duration_h,total_maint_cost_inr,maint_count,avg_downtime_h,toll_cost_inr,labour_cost_inr,total_trip_cost_inr,cost_per_km,driver_perf_score,safety_rating,experience_years,vehicle_type,fuel_type,year_mfg,base_km_per_l,capacity_kg,customer_location,avg_speed_kmph
T0473,V002,D008,Driver_8,2023-11-11 16:00:00,11,4,Route_Rural_X,Rural,170.9,16.87,10.13040901007706,1828.09,8.4,Hard,Medium,Clear,14,Minor Delay,2.85,3.08,10495.08,1,16.3,0.0,498.4044482406503,12821.57444824065,75.02,75.99,4.1,5,Bus,Diesel,2013,9.56,3112,East Zone,73.1
T0474,V018,D002,Driver_2,2023-11-12 08:00:00,11,4,Route_Rural_Y,Rural,189.9,34.53,5.499565595134666,3429.5,3.6,Moderate,High,Rain,51,Major Delay,3.17,4.01,61824.66,4,15.649999999999999,0.0,805.6824700630261,19691.347470063025,103.69,54.24,3.5,3,Bus,Electric,2021,7.14,6175,Central,93.7
T0475,V015,D003,Driver_3,2023-11-13 00:00:00,11,4,Route_Highway_1,Highway,248.2,15.93,15.580665411173886,1564.23,5.0,Moderate,High,Clear,43,Major Delay,4.14,4.85,33176.83,4,30.275000000000002,591.0826073644365,1407.146825322903,11856.66693268734,47.77,82.18,4.3,12,SUV,Petrol,2017,16.98,4343,Central,65.7
T0476,V019,D024,Driver_24,2023-11-13 16:00:00,11,4,Route_City_A,City,216.0,23.87,9.049015500628403,2092.7,1.2,Easy,High,Hot,36,Major Delay,3.6,4.2,68962.6,4,20.1,0.0,714.0175860669989,20047.367586067,92.81,65.87,3.5,4,Truck,Petrol,2021,10.45,661,South Zone,65.1
T0477,V002,D014,Driver_14,2023-11-14 08:00:00,11,4,Route_City_A,City,369.4,41.55,8.890493381468112,4340.34,3.7,Moderate,Medium,Clear,17,Minor Delay,6.16,6.44,10495.08,1,16.3,0.0,1858.5264793225213,16693.94647932252,45.19,69.66,3.4,14,Bus,Diesel,2013,9.56,3112,South Zone,33.5
T0478,V020,D024,Driver_24,2023-11-15 00:00:00,11,4,Route_City_A,City,208.8,17.62,11.85017026106697,1700.63,5.5,Moderate,High,Rain,62,Major Delay,3.48,4.51,18395.2,1,26.0,0.0,1133.3083499906807,21229.13834999068,101.67,65.98,3.5,4,SUV,Diesel,2021,14.03,4797,West Zone,32.4
T0479,V006,D014,Driver_14,2023-11-15 16:00:00,11,4,Route_Mixed,Mixed,397.0,40.63,9.771105094757567,4344.68,1.5,Easy,Medium,Rain,73,Major Delay,6.62,7.83,19346.64,1,29.0,1057.7926604323766,1587.970701537833,26337.08336197021,66.34,58.24,3.4,14,Van,Diesel,2016,10.74,7599,North Zone,68.6
T0480,V001,D011,Driver_11,2023-11-16 08:00:00,11,4,Route_City_B,City,343.5,59.2,5.802364864864865,5559.71,5.4,Moderate,Very High,Clear,67,Major Delay,5.72,6.84,34132.28,2,36.45,0.0,1519.0294619408894,24144.879461940887,70.29,51.09,3.5,3,SUV,Petrol,2023,9.31,8013,West Zone,60.7
T0481,V015,D016,Driver_16,2023-11-17 00:00:00,11,4,Route_Highway_2,Highway,99.2,6.67,14.87256371814093,613.33,9.3,Hard,High,Clear,0,On Time,1.65,1.65,33176.83,4,30.275000000000002,201.17493718507282,252.40907669591,9361.121513880984,94.37,88.88,3.8,9,SUV,Petrol,2017,16.98,4343,Central,88.7
T0482,V010,D004,Driver_4,2023-11-17 16:00:00,11,4,Route_Rural_X,Rural,373.6,26.05,14.341650671785029,2538.26,1.9,Easy,Low,Rain,22,Minor Delay,6.23,6.59,55975.82,4,22.625,0.0,1536.3355800715447,18068.550580071544,48.36,79.2,3.0,8,Bus,Petrol,2017,14.54,2085,Central,41.2
T0483,V019,D020,Driver_20,2023-11-18 08:00:00,11,4,Route_Highway_1,Highway,64.2,7.95,8.075471698113208,816.72,7.9,Hard,High,Fog,80,Major Delay,1.07,2.4,68962.6,4,20.1,225.29612016455118,623.1326483851715,18905.798768549725,294.48,56.72,4.4,13,Truck,Petrol,2021,10.45,661,North Zone,31.7
T0484,V017,D005,Driver_5,2023-11-19 00:00:00,11,4,Route_Rural_Y,Rural,330.6,29.48,11.21438263229308,2680.88,4.7,Moderate,Medium,Clear,22,Minor Delay,5.51,5.88,1503.97,1,34.1,0.0,903.9622091807768,5088.812209180777,15.39,74.92,3.7,3,SUV,Diesel,2018,11.39,7373,East Zone,61.4
T0485,V005,D022,Driver_22,2023-11-19 16:00:00,11,4,Route_Highway_1,Highway,164.6,17.74,9.278466741826382,1927.14,6.9,Hard,High,Rain,52,Major Delay,2.74,3.61,14482.130000000001,3,22.599999999999998,350.3694973388916,576.2678416509202,7681.154005656479,46.67,61.75,3.3,7,Bus,Diesel,2023,11.08,5986,Central,46.6
T0486,V004,D021,Driver_21,2023-11-20 08:00:00,11,4,Route_Rural_Y,Rural,353.6,61.93,5.709672210560311,6412.84,3.3,Moderate,Low,Clear,14,Minor Delay,5.89,6.13,17174.29,1,6.7,0.0,1498.6131269521593,25085.743126952162,70.94,67.18,4.4,19,Bus,Petrol,2017,6.19,6735,South Zone,33.5
T0487,V010,D014,Driver_14,2023-11-21 00:00:00,11,4,Route_Mixed,Mixed,349.9,23.8,14.701680672268907,2429.58,2.4,Easy,Low,Fog,0,On Time,5.83,5.83,55975.82,4,22.625,731.3266311128546,1505.53260173658,18660.394232849434,53.33,86.89,3.4,14,Bus,Petrol,2017,14.54,2085,South Zone,80.7
T0488,V017,D023,Driver_23,2023-11-21 16:00:00,11,4,Route_City_B,City,326.3,33.25,9.813533834586467,3119.29,2.4,Easy,High,Clear,47,Major Delay,5.44,6.22,1503.97,1,34.1,0.0,1305.7870100205944,5929.047010020595,18.17,70.96,5.0,17,SUV,Diesel,2018,11.39,7373,East Zone,37.8
T0489,V010,D016,Driver_16,2023-11-22 08:00:00,11,4,Route_City_A,City,320.2,24.47,13.08541070698815,2252.34,1.6,Easy,Medium,Hot,25,Minor Delay,5.34,5.75,55975.82,4,22.625,0.0,1478.103183930019,17724.398183930018,55.35,78.84,3.8,9,Bus,Petrol,2017,14.54,2085,Central,72.6
T0490,V017,D018,Driver_18,2023-11-23 00:00:00,11,4,Route_City_B,City,135.8,13.94,9.741750358680058,1365.84,2.7,Easy,High,Clear,46,Major Delay,2.26,3.03,1503.97,1,34.1,0.0,791.1442278531002,3660.9542278531,26.96,65.04,3.5,15,SUV,Diesel,2018,11.39,7373,South Zone,49.7
T0491,V020,D007,Driver_7,2023-11-23 16:00:00,11,4,Route_Mixed,Mixed,50.7,3.76,13.484042553191491,406.39,7.0,Hard,Medium,Clear,0,On Time,0.85,0.85,18395.2,1,26.0,154.6570919356234,180.80911796264724,19137.05620989827,377.46,83.73,3.3,3,SUV,Diesel,2021,14.03,4797,West Zone,42.1
T0492,V005,D010,Driver_10,2023-11-24 08:00:00,11,4,Route_Highway_2,Highway,173.1,17.84,9.702914798206278,1573.14,8.9,Hard,High,Clear,37,Major Delay,2.88,3.5,14482.130000000001,3,22.599999999999998,308.1501789812587,944.385530534126,7653.052376182051,44.21,70.71,4.4,14,Bus,Diesel,2023,11.08,5986,West Zone,56.6
T0493,V002,D007,Driver_7,2023-11-25 00:00:00,11,4,Route_Highway_2,Highway,85.9,10.03,8.56430707876371,1100.57,8.3,Hard,High,Clear,33,Major Delay,1.43,1.98,10495.08,1,16.3,228.17396818148697,468.59866868275043,12292.422636864238,143.1,64.69,3.3,3,Bus,Diesel,2013,9.56,3112,North Zone,86.1
T0494,V006,D001,Driver_1,2023-11-25 16:00:00,11,4,Route_Mixed,Mixed,284.1,28.18,10.081618168914124,2868.77,7.2,Hard,Medium,Rain,30,Major Delay,4.74,5.24,19346.64,1,29.0,697.6006696165699,829.8737519845176,23742.884421601088,83.57,74.84,4.8,5,Van,Diesel,2016,10.74,7599,East Zone,57.4
T0495,V002,D023,Driver_23,2023-11-26 08:00:00,11,4,Route_Rural_Y,Rural,151.5,16.93,8.948611931482576,1601.32,2.0,Easy,Medium,Clear,30,Major Delay,2.52,3.02,10495.08,1,16.3,0.0,461.1359969294186,12557.535996929419,82.89,73.08,5.0,17,Bus,Diesel,2013,9.56,3112,North Zone,82.6
T0496,V013,D021,Driver_21,2023-11-27 00:00:00,11,4,Route_Rural_X,Rural,390.7,26.88,14.534970238095239,2823.93,3.6,Moderate,Medium,Storm,81,Major Delay,6.51,7.86,18146.56,1,33.3,0.0,1473.0608561206989,22443.5508561207,57.44,71.11,4.4,19,Bus,Petrol,2011,17.12,3573,South Zone,38.8
T0497,V011,D019,Driver_19,2023-11-27 16:00:00,11,4,Route_Rural_X,Rural,263.6,18.15,14.523415977961434,1611.39,3.8,Moderate,Low,Clear,0,On Time,4.39,4.39,16252.189999999999,2,29.549999999999997,0.0,1202.2102304225525,10939.695230422552,41.5,86.89,3.5,10,SUV,Diesel,2014,15.48,4443,North Zone,84.1
T0498,V011,D016,Driver_16,2023-11-28 08:00:00,11,4,Route_Rural_Y,Rural,332.5,22.13,15.024853140533214,2250.05,3.2,Moderate,Medium,Clear,0,On Time,5.54,5.54,16252.189999999999,2,29.549999999999997,0.0,1146.248925991406,11522.393925991406,34.65,89.22,3.8,9,SUV,Diesel,2014,15.48,4443,East Zone,46.6
T0499,V016,D019,Driver_19,2023-11-29 00:00:00,11,4,Route_Highway_2,Highway,70.4,4.75,14.821052631578949,412.95,5.6,Moderate,High,Clear,31,Major Delay,1.17,1.69,35493.38,2,22.25,128.7450845288702,492.8417202100417,18781.22680473891,266.78,80.13,3.5,10,Van,Petrol,2019,16.2,8489,East Zone,77.4
T0500,V011,D004,Driver_4,2023-11-29 16:00:00,11,4,Route_Highway_2,Highway,347.6,26.17,13.282384409629346,2630.45,5.8,Moderate,Very High,Clear,61,Major Delay,5.79,6.81,16252.189999999999,2,29.549999999999997,1229.5435931730085,1884.3917485442842,13870.480341717292,39.9,67.46,3.0,8,SUV,Diesel,2014,15.48,4443,East Zone,69.6
